GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),Distance to empty (Estimated)(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sun Feb 04 16:55:21 GMT+05:30 2018,04-Feb-2018 16:55:20.740,77.58932963,12.85900392,6.31,10.72,802.92626953125,207.2,0.03450037,-0.77686834,0.08691288,0.57703912,-,14.37222195,14.13661194,13.05339622,0.04369534,0.12301956,226.87487793,0,81,-,19.2156868,922,0.10246329,0.73940706,12.32345104,-,-,46.75084686,0.12198012,10.72000027,802.92626953,207.19999695,12.85900402,77.58933258,19,-,34,3.91601896,30.25599289,7.47452497,3.30506158,13.37849903,2.07999992,85.46891022,21.11447716,22.7159996,22,15.29411793,-,12.69316387,7.87809229,35.85639572,1.34627903,17.2226944,343,337.34899902,5.90199995,-9.13737679,14.19999981,49
Sun Feb 04 16:55:26 GMT+05:30 2018,04-Feb-2018 16:55:25.741,77.58924981,12.85883644,3.69,10.72,800.798095703125,208.4,0.04961034,-0.74032032,0.23523888,0.60534954,-,14.39778996,14.16304302,13.05339622,0.04369534,0.12301956,227.13858032,0,79,-,32.54901886,826.5,0.10263627,0.84340292,14.05671501,-,-,46.75053024,0.12218605,10.72000027,800.7980957,208.3999939,12.85883617,77.58924866,19,-,34,10.44271755,27.48688126,7.48218632,3.63802361,13.3647995,2.74000001,77.64655304,21.13611984,13.28399944,13,15.68627453,-,12.81960678,7.80038929,36.21357727,1.36642706,17.24284172,348,342.30999756,5.90199995,-7.6869998,14.10000038,47
Sun Feb 04 16:55:31 GMT+05:30 2018,04-Feb-2018 16:55:30.741,77.58915868,12.8586496,5.29,9.648001,801.6328125,203.1,0.04348995,-0.78980327,0.18203376,0.55665988,-,14.46236515,14.2328043,13.05339622,0.09953851,0.12222249,227.322052,0,78,3.55880761,70.19608307,1761.25,0.10537647,1.30412841,21.73547363,-,-,46.74551392,0.12544818,9.64800072,801.6328125,203.1000061,12.85864925,77.5891571,19,4.77243948,34,10.29767895,6.02801418,7.48080969,16.58886719,13.36725903,10.43999958,17.02828789,21.13223076,19.04399872,24,23.52941132,19.2950325,12.69965649,7.87406492,35.87473679,1.39281702,17.2692318,353,347.26098633,5.90199995,-2.75571728,14.19999981,57
Sun Feb 04 16:55:36 GMT+05:30 2018,04-Feb-2018 16:55:35.740,77.5890577,12.85832513,7.93,10.72,808.5888671875,194.7,0.00559907,-0.72726405,0.104973,0.58600777,-,14.51871681,14.28947353,13.05339622,0.09953851,0.12205861,227.30285645,0,78,4.16624308,20.3921566,1404.5,0.10563619,1.02405155,17.06752586,-,-,46.74503708,0.12575738,10.72000027,808.58886719,194.69999695,12.858325,77.58905792,19,5.58702421,35,7.54196215,23.45309258,7.4869175,4.26374149,13.35635376,10.60999966,66.25167084,21.14948463,28.54799843,28,15.68627453,13.41225433,12.78926849,7.81889296,36.12787628,1.42933619,17.3057518,358,352.26998901,5.90199995,-0.5801506,14.19999981,49
Sun Feb 04 16:55:41 GMT+05:30 2018,04-Feb-2018 16:55:40.740,77.58902494,12.85799235,7.66,10.72,810.877197265625,185.2,0.07563604,-0.75557446,0.01546566,0.66489929,-,14.78010464,14.5515461,13.05339622,0.01651726,0.11690255,227.52070618,0,79,2.38540196,19.2156868,1317.25,0.10613115,0.24137826,4.02297115,-,-,46.74412918,0.12634662,10.72000027,810.87719727,185.19999695,12.85799217,77.5890274,20,3.19887686,35,3.33586788,35.01291275,7.49864244,2.85602975,13.33546925,2.1099999,98.90653229,21.18260574,27.57599831,26,16.07843208,-,12.95385456,7.71954918,36.59281158,1.46594977,17.34236526,363,357.26400757,5.90199995,-9.71752834,14.19999981,51
Sun Feb 04 16:55:46 GMT+05:30 2018,04-Feb-2018 16:55:45.743,77.58899965,12.85776273,2.74,10.72,809.34228515625,187.4,0.02483802,-0.71689242,0.09277064,0.6259715,-,14.81770802,14.58974361,13.05339622,0.01651726,0.11680473,227.83790588,0,79,-,32.15686417,831.5,0.10639711,0.85250658,14.20844269,-,-,46.74364471,0.12666322,10.72000027,809.34228516,187.3999939,12.85776234,77.58899689,19,-,35,5.22135878,30.14451218,7.50729275,3.31728435,13.3201046,2.32999992,85.1539917,21.20704079,9.86399937,8,15.68627453,-,13.09361649,7.63715076,36.98761749,1.48923469,17.36565018,368,362.36599731,5.90199995,-6.67173576,14.10000038,45
Sun Feb 04 16:55:51 GMT+05:30 2018,04-Feb-2018 16:55:50.740,77.58900093,12.85768398,1.08,10.72,813.029052734375,186.8,0.01927904,-0.7289719,0.2132124,0.57923543,-,14.49246216,14.2772274,13.05339622,0.06682261,0.11594416,228.11114502,0,81,-,73.72549438,1044.25,0.10742458,0.86510324,14.41838741,-,-,46.74176025,0.12788641,10.72000027,813.02905273,186.80000305,12.85768414,77.58900452,16,-,35,11.31294346,7.75439596,7.50793791,12.89564228,13.31895924,3.41000009,21.90507317,21.20886421,3.88800001,4,15.68627453,-,13.06219387,7.65552235,36.8988533,1.49505591,17.37147141,373,367.31799316,5.90199995,-7.3969245,14.19999981,46
Sun Feb 04 16:55:56 GMT+05:30 2018,04-Feb-2018 16:55:55.741,77.58900181,12.85759809,3.51,9.648001,817.5595703125,188.0,0.06084324,-0.75996697,0.1390183,0.6264599,-,14.46000004,14.24630547,13.05339622,0.66669631,0.11796581,228.02192688,0,81,3.08091784,67.84313965,1011.75,0.11018943,2.60001063,43.33351135,-,-,46.73669815,0.1311779,9.64800072,817.55957031,188,12.8575983,77.58900452,18,4.13157892,35,12.03813267,2.96606398,7.5040822,33.71401215,13.3258028,5.36000013,8.3787117,21.19797134,12.63599968,14,21.17647171,22.00126266,12.89382648,7.7554884,36.42324066,1.50928462,17.38570023,378,372.23800659,5.90199995,-3.62594318,14.10000038,53
Sun Feb 04 16:56:01 GMT+05:30 2018,04-Feb-2018 16:56:00.741,77.58896759,12.85742395,4.0,9.648001,819.3525390625,186.9,-0.05703089,-0.74489796,0.24353711,0.42383221,-,14.45853615,14.25,13.05339622,0.24772292,0.11955447,228.02635193,0,81,2.57010412,38.82352829,1184.5,0.11332609,2.4130168,40.21694565,-,-,46.73095322,0.13491201,9.64800072,819.35253906,186.8999939,12.85742378,77.58896637,18,3.44656634,35,9.57249069,6.19048452,7.50638103,16.15348816,13.32172203,6.63000011,17.48724365,21.20446587,14.39999962,16,15.29411793,20.7194252,12.85671997,7.77787161,36.31842041,1.52840316,17.40481758,383,377.32699585,5.90199995,-3.48090553,14.10000038,51
Sun Feb 04 16:56:06 GMT+05:30 2018,04-Feb-2018 16:56:05.739,77.58894823,12.857196,5.24,9.648001,822.83642578125,187.9,0.03132203,-0.77674699,0.09399009,0.57136339,-,14.47087383,14.26315784,13.05339622,0.17474331,0.1196591,228.00830078,0,83,1.21376002,31.76470566,1366.75,0.11364071,0.87557793,14.59296513,-,-,46.7303772,0.13528657,9.64800072,822.83642578,187.8999939,12.85719585,77.58895111,17,1.62767899,35,9.42745304,18.39458084,7.51053047,5.43627071,13.31436157,6.94000006,51.96209335,21.21618843,18.86399841,19,18.8235302,9.56295872,12.89964962,7.75198746,36.43968964,1.55190217,17.42831802,388,382.18399048,5.90199995,-6.81677341,14.19999981,46
Sun Feb 04 16:56:11 GMT+05:30 2018,04-Feb-2018 16:56:10.740,77.58894699,12.85693983,6.23,10.72,823.9764404296875,184.8,0.0554926,-0.75569576,0.12071397,0.62639922,-,14.58571434,14.38028145,13.05339622,0.16546939,0.1201486,228.17771912,0,81,2.23990965,40,1623.25,0.11765341,2.52891684,42.14861298,-,-,46.72302628,0.1400636,10.72000027,823.97644043,184.80000305,12.85694027,77.58894348,16,3.00376844,36,7.97707558,8.2795496,7.51343203,12.07769966,13.30922031,6.94000006,23.38855934,21.22438431,22.4279995,22,18.8235302,13.1767149,12.8349123,7.79108715,36.25681305,1.58049977,17.4569149,393,387.35598755,5.90199995,-5.07632065,14.19999981,50
Sun Feb 04 16:56:16 GMT+05:30 2018,04-Feb-2018 16:56:15.740,77.58891164,12.85663704,5.79,10.72,824.377197265625,185.4,0.04763272,-0.80579001,0.08282365,0.56379777,-,14.62559223,14.42056084,13.05339622,0.14029218,0.12027688,228.19212341,0,78,1.08449006,46.66666794,1446,0.11853385,1.09505498,18.25091743,-,-,46.72141647,0.14111173,10.72000027,824.37719727,185.3999939,12.856637,77.58891296,13,1.4543252,36,3.04579258,21.18938255,7.51907539,4.71924686,13.29923153,2.13000011,59.85700989,21.24032593,20.84399986,18,20.3921566,13.1767149,12.86620617,7.77213717,36.34521484,1.60970867,17.48612404,398,392.10299683,5.90199995,-7.6869998,14.19999981,46
Sun Feb 04 16:56:21 GMT+05:30 2018,04-Feb-2018 16:56:20.739,77.58890508,12.85643967,5.53,10.72,821.556884765625,187.9,0.08460663,-0.82732809,0.09002374,0.59497637,-,14.73611069,14.53424644,13.05339622,0.07424131,0.11950719,228.33895874,0,78,3.20073295,28.62745094,1488,0.11977793,1.37416863,22.90281105,-,-,46.71913528,0.14259277,10.72000027,821.55688477,187.8999939,12.85643959,77.58890533,15,4.29225349,36,7.25188684,6.18554497,7.51856804,16.16638756,13.30012798,6.23999977,17.4732914,21.23889351,19.90800095,22,20.7843132,-,12.81672001,7.80214596,36.20542145,1.63759077,17.51400566,403,397.33200073,5.90199995,-6.09158468,14.19999981,52
Sun Feb 04 16:56:26 GMT+05:30 2018,04-Feb-2018 16:56:25.740,77.58883704,12.85613313,8.33,10.72,819.571533203125,187.5,-0.03191646,-0.68534666,0.03761346,0.58222497,-,14.77880192,14.57727242,13.05339622,0.22275279,0.1211597,228.29017639,0,78,7.00565434,73.33333588,1471.25,0.12386754,2.90661311,48.44355392,-,-,46.71164703,0.14746137,10.72000027,819.5715332,187.5,12.85613346,77.58883667,16,9.39473724,36,9.57249069,8.57293224,7.51907492,11.66437817,13.29923248,3.72000003,24.2173214,21.24032402,29.98799896,29,22.35294151,19.32081223,12.74910641,7.84352398,36.01442337,1.67483091,17.55124664,408,402.23800659,5.90199995,-2.61067867,14.19999981,53
Sun Feb 04 16:56:31 GMT+05:30 2018,04-Feb-2018 16:56:30.740,77.58876813,12.85579306,6.94,10.72,817.2955322265625,195.0,0.02754615,-0.78602046,0.04292215,0.55989361,-,14.99095058,14.7901783,13.05339622,0.05818072,0.1195292,228.29525757,0,79,-,22.35294151,1299.75,0.12465786,0.8342551,13.9042511,-,-,46.71019745,0.14840223,10.72000027,817.29553223,195,12.855793,77.58876801,17,-,36,3.33586788,34.49983978,7.52932215,2.89850402,13.28113174,2.1099999,97.45717621,21.26927185,24.98399925,24,15.29411793,-,12.90672016,7.74774075,36.45966339,1.7101289,17.58654404,413,407.30899048,5.90199995,-10.00760365,14.19999981,52
Sun Feb 04 16:56:36 GMT+05:30 2018,04-Feb-2018 16:56:35.740,77.58879151,12.85552283,5.12,10.72,815.394287109375,182.0,0.03078252,-0.80066484,0.06433734,0.54543275,-,15.04484272,14.84513283,13.05339622,0.04234675,0.11809718,228.86921692,0,79,-,24.70588303,832.25,0.12567514,0.7903344,13.17224026,-,-,46.70833588,0.14961326,10.72000027,815.39428711,182,12.85552311,77.58879089,12,-,36,4.78624535,27.48688126,7.5458498,3.63802361,13.25204182,2.26999998,77.64655304,21.31595993,18.43199921,16,15.29411793,-,13.14097786,7.60962582,37.12140656,1.73896396,17.61537933,418,412.22000122,5.90199995,-9.13737679,14.19999981,50
Sun Feb 04 16:56:41 GMT+05:30 2018,04-Feb-2018 16:56:40.740,77.5887652,12.85536201,2.07,10.72,817.2742919921875,183.7,-0.06858569,-0.69236326,0.07635771,0.51785338,-,14.98678398,14.79130459,13.05339622,0.10501642,0.1169455,229.30947876,0,81,-,33.33333206,831.5,0.12727544,0.81413352,13.56889248,-,-,46.70540619,0.15151839,10.72000027,817.27429199,183.69999695,12.85536194,77.58876801,17,-,36,6.81677389,7.13789797,7.55309677,14.00943565,13.23932743,2.29999995,20.16355324,21.3364315,7.45199966,5,15.29411793,-,13.15728951,7.60019159,37.16748428,1.75249124,17.62890625,423,417.31500244,5.90199995,-6.23662233,14,47
Sun Feb 04 16:56:46 GMT+05:30 2018,04-Feb-2018 16:56:45.740,77.58872928,12.85528966,2.11,10.72,811.636474609375,192.5,-0.01359432,-0.76179773,0.23572573,0.48002529,-,14.94298267,14.74891758,13.05339622,0.53517848,0.1175326,229.23500061,0,81,0.65222448,71.37255096,937.25,0.12809421,0.89778101,14.96301651,-,-,46.7039032,0.15249312,10.72000027,811.63647461,192.5,12.85528946,77.58872986,17,0.87464744,36,12.76332092,5.87166119,7.55040741,17.0306015,13.24404335,5.07999992,16.58661461,21.32883453,7.59599924,12,17.64705849,-,13.03102303,7.67383528,36.81079865,1.76201093,17.63842583,428,421.96499634,5.90199995,-6.67173576,14.10000038,49
Sun Feb 04 16:56:51 GMT+05:30 2018,04-Feb-2018 16:56:50.740,77.58867097,12.85510506,4.73,11.792,806.669189453125,188.8,0.04121029,-0.79389095,0.13438155,0.55958873,-,15.00858402,14.81779671,13.05339622,0.43311334,0.11959947,229.18772888,0,81,2.60585999,82.35294342,1693,0.13120614,3.25129795,54.18829727,-,-,46.69820404,0.15619779,11.79199982,806.66918945,188.80000305,12.8551054,77.58866882,20,3.49451566,36,8.70226383,4.72300482,7.54933691,21.17251968,13.24592113,7.82999992,13.34182167,21.32580948,17.02799988,23,27.05882454,15.09239769,12.97411823,7.70749235,36.65005112,1.78930986,17.66572571,433,427.26199341,5.90199995,-1.01526356,14.10000038,53
Sun Feb 04 16:56:56 GMT+05:30 2018,04-Feb-2018 16:56:55.740,77.58866394,12.85482145,5.87,11.792,806.541259765625,182.1,0.18012676,-0.63732892,-0.06360939,0.89071381,-,15.04700851,14.85653973,13.05339622,0.18682663,0.12049299,229.15103149,0,83,2.96804953,28.62745094,1554,0.1341546,0.86118597,14.35309982,-,-,46.69280624,0.15970787,11.79199982,806.54125977,182.1000061,12.85482121,77.58866119,19,3.98022008,36,3.04579258,27.59187126,7.55765533,3.62418032,13.23134232,2.32999992,77.94313812,21.34930801,21.13199997,19,15.29411793,16.12641525,13.04936028,7.66305161,36.86259842,1.82035625,17.69677162,438,432.29699707,5.90199995,-9.86256599,14.10000038,48
Sun Feb 04 16:57:01 GMT+05:30 2018,04-Feb-2018 16:57:00.739,77.58864944,12.8546095,2.06,11.792,808.53857421875,200.5,0.02225015,-0.77552599,0.05347731,0.56331092,-,14.94958019,14.76348591,13.05339622,0.05076539,0.11924732,229.37364197,0,79,-,26.27450943,837.75,0.1349936,0.9144575,15.24095821,-,-,46.69126892,0.16070667,11.79199982,808.53857422,200.5,12.85460949,77.58864594,18,-,37,4.06105661,20.69390488,7.5626235,4.83224058,13.22264957,1.72000003,58.4573555,21.36334229,7.41599941,1,14.50980377,-,13.10066605,7.63304138,37.00753021,1.83421791,17.71063232,443,437.22399902,5.90199995,-8.99234009,14.19999981,46
Sun Feb 04 16:57:06 GMT+05:30 2018,04-Feb-2018 16:57:05.735,77.58864716,12.85461314,0.34,11.792,815.29833984375,204.1,0.03001705,-0.77790576,0.0361498,0.57362187,-,14.94958019,14.70247936,13.05339622,0.0463707,0.11875619,229.45858765,0,79,-,26.27450943,839,0.13534975,0.24639459,4.10657644,-,-,46.69061661,0.16113067,11.79199982,815.29833984,204.1000061,12.8546133,77.58864594,17,-,37,6.38166046,0,7.56042385,-,13.2264967,4.21999979,0,21.35713005,1.22399998,0,19.2156868,-,13.02325153,7.67841434,36.78884506,1.83421791,17.71063232,448,438.30801392,9.92199993,-6.81677341,14.10000038,51
Sun Feb 04 16:57:11 GMT+05:30 2018,04-Feb-2018 16:57:10.739,77.58864777,12.85458159,0.31,10.72,815.216064453125,219.5,-0.34372908,-0.49937612,0.21809335,0.26531655,-,14.94958019,14.52244854,13.05339622,∞,0.1192582,229.44932556,0,79,-,57.64706039,1029.75,0.13592191,0.65145421,10.85757065,-,-,46.68956757,0.1618118,10.72000027,815.21606445,219.5,12.85458183,77.58864594,17,-,37,7.25188684,0,7.56028795,-,13.22673416,4.55000019,0,21.35674477,1.11599994,0,23.13725471,-,13.01917171,7.68082047,36.77732086,1.83421791,17.71063232,453,438.30801392,14.84300041,-6.96181107,14.10000038,47
Sun Feb 04 16:57:16 GMT+05:30 2018,04-Feb-2018 16:57:15.739,77.58865808,12.8545847,0.0,9.648001,821.293212890625,0.0,0.13727206,-0.12487008,0.02016306,1.02982545,-,14.94958019,14.40485859,13.05339622,∞,0.12090482,229.42417908,0,79,-,47.05882263,809.5,0.13779861,1.52463007,25.41050148,-,-,46.68613052,0.16404597,9.64800072,821.29321289,0,12.85458469,77.58866119,22,-,37,6.81677389,0,7.56001616,-,13.22721004,2.16000009,0,21.35597801,0,0,18.8235302,-,13.01109505,7.68558836,36.75450516,1.83421791,17.71063232,458,439.3039856,18.8220005,-2.61067867,14.10000038,44
Sun Feb 04 16:57:21 GMT+05:30 2018,04-Feb-2018 16:57:20.739,77.588663,12.85457367,0.0,9.648001,821.4981689453125,0.0,0.02619905,-0.77497691,0.52792454,0.31601897,-,14.94958019,14.23200035,13.05339622,∞,0.12222107,229.39830017,0,79,-,34.50980377,740.5,0.13929878,0.71919805,11.98663425,-,-,46.68338394,0.16583189,9.64800072,821.49816895,0,12.85457325,77.58866119,24,-,37,6.23662281,0,7.55960846,-,13.22792244,1.99000001,0,21.35482597,0,0,15.68627453,-,12.99918365,7.69263124,36.72085571,1.83421791,17.71063232,463,439.3039856,23.8560009,-6.81677341,14.19999981,45
Sun Feb 04 16:57:26 GMT+05:30 2018,04-Feb-2018 16:57:25.740,77.58866287,12.85457329,0.0,11.792,821.4859619140625,0.0,0.03033644,-0.79444158,0.50846142,0.31376049,-,14.94958019,14.17529869,13.05339622,∞,0.12246214,229.39170837,0,81,-,38.4313736,723.25,0.13957353,1.08225989,18.03766441,-,-,46.6828804,0.16615897,11.79199982,821.48596191,0,12.85457325,77.58866119,9,-,38,6.67173576,0,7.55947304,-,13.2281599,2.38000011,0,21.3544426,0,0,15.29411793,-,12.99526501,7.6949501,36.70978928,1.83421791,17.71063232,468,439.3039856,28.84300041,-7.10684919,13.5,50
Sun Feb 04 16:57:31 GMT+05:30 2018,04-Feb-2018 16:57:30.737,77.58866202,12.85457337,0.0,13.936001,821.6004638671875,0.0,0.02054312,-0.78303093,0.51212132,0.30668327,-,14.89121342,13.90234375,13.05339622,1.68580985,0.12415221,229.36557007,0,81,0.91117358,55.68627548,736.25,0.14156424,0.90462261,15.07704353,-,-,46.67923355,0.16852887,13.93600082,821.60046387,0,12.85457325,77.58866119,8,1.22190392,38,7.68700027,1.13535023,7.55691767,88.07672119,13.23263264,2.41000009,3.2072041,21.34722519,0,1,18.8235302,-,12.91727352,7.74141073,36.48947144,1.83527529,17.7116909,473,441.98199463,31.26099968,-5.36639595,14.10000038,49
Sun Feb 04 16:57:36 GMT+05:30 2018,04-Feb-2018 16:57:35.740,77.58866202,12.85457332,0.0,19.296001,821.59814453125,0.0,0.02784157,-0.71981972,0.54671723,0.38856587,-,14.83333302,13.85214043,13.05339622,3.25291252,0.12503001,229.19966125,0,81,0.07343623,71.76470947,975.25,0.14260516,0.6452679,10.7544651,-,-,46.67733002,0.16976805,19.29600143,821.59814453,0,12.85457325,77.58866119,7,0.09847961,38,9.13737774,1.64830971,7.55195522,60.66694641,13.24132824,5.69000006,4.65624237,21.33320618,0,5,14.50980377,-,12.76970482,7.83087206,36.07261276,1.83639336,17.71280861,478,445.41799927,32.60900116,-8.55722618,14.10000038,82
Sun Feb 04 16:57:41 GMT+05:30 2018,04-Feb-2018 16:57:40.740,77.58866148,12.85457278,0.0,19.296001,821.4833984375,0.0,-0.04717072,-0.66313821,0.58704805,0.25055084,-,14.73360634,13.77394676,13.05339622,1.7444216,0.12719959,229.10821533,0,83,2.66812086,81.96078491,961,0.14527434,2.75249648,45.87494278,-,-,46.67243958,0.17294566,19.29600143,821.48339844,0,12.85457325,77.58866119,6,3.57800889,39,12.18317032,2.77183199,7.55015707,36.07647324,13.24448204,6.57999992,7.83003378,21.32812691,0,13,23.92156982,26.51210022,12.70836735,7.8686676,35.8993454,1.84736013,17.72377586,483,450.65200806,32.60900116,-3.33586788,14.19999981,78
Sun Feb 04 16:57:46 GMT+05:30 2018,04-Feb-2018 16:57:45.740,77.58866167,12.85457294,0.0,25.728,821.523193359375,0.0,0.03226376,-0.82970637,0.51480603,0.23377085,-,14.74693871,13.79007626,13.05339622,0.50618649,0.12941261,228.98364258,0,83,6.33322811,71.37255096,1179.25,0.14901592,2.31463313,38.57722092,-,-,46.66558838,0.17739992,25.72800064,821.52319336,0,12.85457325,77.58866119,5,8.49299908,39,3.33586788,7.85510254,7.54907179,12.7303133,13.24638557,2.19000006,22.18955612,21.3250618,0,21,23.52941132,52.05316544,12.62835217,7.91852474,35.67331314,1.878438,17.75485229,488,455.5369873,32.60900116,-4.49617004,14.19999981,71
Sun Feb 04 16:57:51 GMT+05:30 2018,04-Feb-2018 16:57:50.741,77.58866214,12.85457342,0.0,30.016,821.4031982421875,0.0,0.04060293,-0.79865056,0.45550051,0.38661227,-,14.80241966,13.85282993,13.05339622,0.13036437,0.12818573,229.35366821,0,81,3.99702048,41.5686264,1275.5,0.15130426,2.19652414,36.60873413,-,-,46.66139603,0.18012413,30.01600075,821.40319824,0,12.85457325,77.58866119,6,5.36009264,39,8.70226383,8.06080055,7.56202221,12.4054575,13.22370052,6.11000013,22.77062416,21.36164474,0,19,15.68627453,29.92388153,12.74293327,7.84732342,35.99698639,1.90218043,17.77859497,493,460.55300903,32.60900116,-4.35113239,14.19999981,60
Sun Feb 04 16:57:56 GMT+05:30 2018,04-Feb-2018 16:57:55.740,77.58862153,12.8547356,4.64,27.872002,820.703369140625,357.6,-0.08230604,-0.66179591,0.5416528,0.23200232,-,14.81124496,13.86466122,13.05339622,0.13036437,0.1282078,229.35725403,0,79,-,18.8235302,846.75,0.15153621,0.80105287,13.35088158,-,-,46.6609726,0.18040027,27.87200165,820.70336914,357.6000061,12.85473537,77.58862305,8,-,39,6.23662281,24.63871574,7.56843281,4.05856848,13.21250057,1.74000001,69.60089111,21.37975311,16.70399857,14,16.47058868,29.92388153,12.81332207,7.80421495,36.19582748,1.92292702,17.7993412,498,465.64898682,32.60900116,-9.86256599,14.10000038,57
Sun Feb 04 16:58:01 GMT+05:30 2018,04-Feb-2018 16:58:00.741,77.58865847,12.85504002,5.73,28.944,821.1673583984375,7.7,-0.01416006,-0.74764174,0.50955951,0.29063743,-,14.88188934,13.94833946,13.05339622,0.23673835,0.13085037,229.46194458,0,78,1.15482926,69.80392456,1219.25,0.15824425,3.58246064,59.70767593,-,-,46.64868546,0.18838602,28.94400024,821.1673584,7.69999981,12.8550396,77.58866119,7,1.54865158,39,3.33586788,6.58662558,7.56709814,15.18196487,13.2148304,9.97000027,18.606287,21.37598419,20.62800026,24,23.52941132,9.04455185,12.73117638,7.85457039,35.96377563,1.95153487,17.82794952,503,470.5539856,32.60900116,-9.71752834,14.19999981,90
Sun Feb 04 16:58:06 GMT+05:30 2018,04-Feb-2018 16:58:05.736,77.58874673,12.85550144,7.31,28.944,820.861083984375,7.6,-0.06648734,-0.74916762,0.48216373,0.17769907,-,14.92941189,13.99632359,13.05339622,0.23673835,0.13127755,229.44226074,0,79,7.50750828,92.94117737,1455,0.15919046,3.7513423,62.5223732,-,-,46.64695358,0.18951248,28.94400024,820.86108398,7.5999999,12.85550117,77.58874512,9,10.06773472,39,3.04579258,6.29010153,7.5666194,15.89766407,13.21566677,2.13000011,17.76864815,21.37463188,26.31599998,28,31.37254906,56.42442322,12.69372845,7.87774229,35.85799026,1.99133658,17.86775208,508,475.59100342,32.60900116,-2.17556572,14.10000038,83
Sun Feb 04 16:58:11 GMT+05:30 2018,04-Feb-2018 16:58:10.741,77.58883519,12.85592347,7.43,25.728,821.8392333984375,9.6,0.03994602,-0.89779848,0.40705502,0.23017158,-,15.06923103,14.14440441,13.05339622,0.06504397,0.12933065,229.70626831,0,81,-,22.74509811,912.75,0.16020718,0.86545497,14.42424965,-,-,46.6450882,0.19072285,25.72800064,821.8392334,9.60000038,12.85592365,77.58883667,7,-,39,3.62594342,31.30391693,7.57610798,3.19442201,13.19911575,1.76999998,88.42914581,21.40143394,26.74799919,14,14.50980377,-,12.81041908,7.80598307,36.18762589,2.02003884,17.89645386,513,480.5920105,32.60900116,-9.71752834,14.19999981,68
Sun Feb 04 16:58:16 GMT+05:30 2018,04-Feb-2018 16:58:15.740,77.58884711,12.85629224,7.12,32.16,822.5777587890625,7.7,0.0221857,-0.70291996,0.68711054,0.17916429,-,15.01908398,14.10394287,13.05339622,0.04317055,0.12814656,229.88088989,0,81,1.06955147,43.52941132,1075.5,0.16127029,1.86752522,31.12541962,-,-,46.6431427,0.19198845,32.15999985,822.57775879,7.69999981,12.85629177,77.5888443,6,1.4342922,39,4.49617004,4.28366995,7.58094835,23.3439846,13.19068718,12.60999966,12.10076237,21.41510773,25.63199806,15,18.8235302,-,12.8244524,7.79744148,36.22726822,2.03551149,17.91192627,518,485.53900146,32.60900116,-8.55722618,14.19999981,80
Sun Feb 04 16:58:21 GMT+05:30 2018,04-Feb-2018 16:58:20.740,77.58878995,12.85649736,6.46,20.368,824.693603515625,0.7,0.00378995,-0.73958927,0.52804583,0.32553667,-,15.10526276,14.19787979,13.05339622,0.37235904,0.13028727,229.76953125,0,83,3.18109369,87.45098114,1223.25,0.16566701,3.68992567,61.49876022,-,-,46.63508987,0.19722264,20.36800003,824.69360352,0.69999999,12.85649776,77.58879089,8,4.26591682,39,11.74805641,5.27205038,7.57895565,18.96755791,13.19415569,9.80000019,14.89279747,21.40947914,23.25599861,24,27.45098114,47.96922684,12.73511887,7.85213852,35.97491455,2.06073594,17.93715096,523,490.55801392,32.60900116,-1.88549042,14.10000038,73
