GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),Distance to empty (Estimated)(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Mar 07 14:54:09 GMT+05:30 2018,07-Mar-2018 14:54:09.739,77.69054846,12.93239168,4.55,9.648001,803.87353515625,136.4,-0.03743285,-0.02712362,0.86087877,0.32901618,-,8.72727299,3.7647059,13.19843388,0.19922738,0.48026946,231.89715576,0,62,4.62962914,34.50980377,1229.5,0.03670243,1.62289131,27.04818916,-,-,46.09877014,0.04369337,9.64800072,803.87353516,136.3999939,12.93239212,77.69055176,22,6.20843506,45,3.91601896,11.09112358,7.74009323,9.01603127,12.91947174,-,31.33085823,21.8646698,16.38000107,16,14.50980377,32.03532791,4.73431826,21.12192535,13.37378025,0.12796906,22.05311966,60,55.09400177,5.43499994,-9.28241539,13.80000019,-
Wed Mar 07 14:54:14 GMT+05:30 2018,07-Mar-2018 14:54:14.740,77.69063293,12.93229914,1.2,9.648001,803.01953125,137.4,0.0503637,-0.02291463,0.99273115,0.24127735,-,8.8723402,3.97142863,13.19843388,0.16913649,0.4542338,231.93809509,0,63,-,20.7843132,692,0.03739177,1.18254447,19.70907402,-,-,46.09751129,0.04451402,9.64800072,803.01953125,137.3999939,12.93229961,77.69063568,24,-,45,4.78624535,10.14743328,7.74136448,9.85450363,12.91735077,-,28.66506577,21.86826134,4.32000017,1,13.33333397,-,4.9959116,20.01595116,14.11274433,0.13903362,22.06418419,65,60.37099838,5.43499994,-8.41218853,13.80000019,-
Wed Mar 07 14:54:19 GMT+05:30 2018,07-Mar-2018 14:54:19.739,77.69063995,12.93228734,0.0,9.648001,802.292236328125,0.0,0.08414263,0.07806402,0.99687952,0.31797105,-,8.72916698,3.80909085,13.19843388,∞,0.45747995,231.86897278,0,63,0.41309631,55.29411697,687,0.0395223,2.04518318,34.08638382,-,-,46.09360886,0.04705036,9.64800072,802.29223633,0,12.93228722,77.69064331,22,0.55397129,45,9.57249069,0,7.73881578,-,12.92160511,-,0,21.8610611,0,2,16.47058868,5.74191332,4.87552834,20.51017189,13.77267838,0.13903362,22.06418419,70,60.95999908,9.44799995,-3.62594318,13.39999962,-
Wed Mar 07 14:54:24 GMT+05:30 2018,07-Mar-2018 14:54:24.742,77.69060583,12.93220235,4.14,9.648001,800.8837890625,223.8,0.02970056,-0.09558286,0.95032543,0.28380287,-,8.61999989,3.84821439,13.19843388,0.97640806,0.46437651,231.81117249,0,63,4.22352171,33.33333206,1969.5,0.04065845,2.57584929,42.93082047,-,-,46.09152603,0.04840292,9.64800072,800.88378906,223.80000305,12.93220234,77.69060516,22,5.663836,45,4.20609426,2.71750307,7.73573351,36.79772186,12.92675304,-,7.67656231,21.85235405,14.90399933,16,15.68627453,26.55021858,4.78873444,20.88191032,13.52749825,0.15211251,22.07726479,75,65.88899994,9.44799995,-8.99234009,13.80000019,-
Wed Mar 07 14:54:29 GMT+05:30 2018,07-Mar-2018 14:54:29.739,77.69044972,12.93202481,5.08,4.288,801.6278076171875,227.0,-0.00171916,-0.05903487,0.8991968,0.3287704,-,9.34545422,4.39316225,13.19843388,0.13581069,0.4171578,231.78651428,0,65,2.14855647,18.4313736,981.5,0.04427476,1.56618643,26.10310745,-,-,46.08490372,0.05270805,4.28800011,801.62780762,227,12.93202496,77.69045258,23,2.88126183,45,3.62594342,11.49268436,7.73885441,8.70100594,12.92154026,-,32.46520996,21.86116982,18.28800011,17,13.72549057,14.85645294,5.23593998,19.0983696,14.79079056,0.17509446,22.10024643,80,70.93000031,9.44799995,-9.57249069,13.80000019,-
Wed Mar 07 14:54:34 GMT+05:30 2018,07-Mar-2018 14:54:34.740,77.69036893,12.93192303,1.44,4.288,801.72509765625,226.2,0.01514011,-0.08380668,0.90383357,0.35372576,-,9.5,4.5916667,13.19843388,0.10530442,0.40085366,231.8425293,0,65,-,22.74509811,686.5,0.04494932,1.07648385,17.94139862,-,-,46.08366776,0.0535111,4.28800011,801.72509766,226.19999695,12.93192291,77.69036865,19,-,44,4.6412077,12.07614422,7.74111843,8.28061676,12.91776085,-,34.11340332,21.86756706,5.18400002,4,13.33333397,-,5.47657394,18.25921059,15.47054863,0.18868807,22.1138401,85,75.94499969,9.44799995,-8.55722618,13.89999962,-
Wed Mar 07 14:54:39 GMT+05:30 2018,07-Mar-2018 14:54:39.739,77.69034211,12.93189604,0.87,3.216,799.842041015625,227.0,0.0448171,0.02254132,0.97039986,0.28563362,-,8.8125,4.47619057,13.19843388,0.81723434,0.39476234,231.70094299,0,66,0.79649526,50.98039246,705,0.04679188,1.22281516,20.38025093,-,-,46.08029175,0.05570462,3.21600008,799.84204102,227,12.93189621,77.69034576,13,1.06811774,44,5.65647173,1.6355418,7.73359728,61.14054871,12.9303236,-,4.62017441,21.84632111,3.13199997,4,16.47058868,10.78837681,5.21157551,19.1876564,14.72196484,0.1916621,22.11681366,90,80.89900208,9.44799995,-7.54196215,13.80000019,-
Wed Mar 07 14:54:44 GMT+05:30 2018,07-Mar-2018 14:54:44.739,77.69028701,12.93182099,2.35,4.288,800.886474609375,230.2,-0.023313,-0.04866325,0.85148239,0.37526384,-,8.74242401,4.5078125,13.19843388,0.46810737,0.39642343,231.58041382,0,66,1.60697842,27.05882454,1093.5,0.0477752,1.49917841,24.98630714,-,-,46.07849121,0.05687524,4.28800011,800.88647461,230.19999695,12.93182087,77.69028473,10,2.15499353,44,3.62594342,4.6691432,7.73085356,21.4167614,12.93491364,-,13.18966961,21.83856964,8.45999908,7,14.50980377,14.50142288,5.14930487,19.41969299,14.54605865,0.20258543,22.12773705,95,86.28800201,9.44799995,-9.57249069,13.80000019,-
Wed Mar 07 14:54:49 GMT+05:30 2018,07-Mar-2018 14:54:49.738,77.69020439,12.93184258,2.61,3.216,804.074462890625,323.5,-0.008743,-0.02706296,0.88839746,0.33810613,-,8.80000019,4.66666651,13.19843388,0.27638397,0.40163571,231.35154724,0,67,1.7423346,18.8235302,1423,0.05302082,1.72034168,28.67236137,-,-,46.0688858,0.06312003,3.21600008,804.07446289,323.5,12.9318428,77.69020081,23,2.33650923,44,3.77098107,6.39396715,7.7253809,15.63941765,12.94407654,-,18.06205368,21.82311058,9.39599895,9,16.07843208,11.44271755,5.03747511,19.85080147,14.23015594,0.21503127,22.1401825,100,91.0530014,9.44799995,-9.42745209,13.89999962,-
Wed Mar 07 14:54:54 GMT+05:30 2018,07-Mar-2018 14:54:54.739,77.69015538,12.93193665,2.96,4.288,801.8753662109375,334.0,-0.00743636,-0.03999794,0.89712191,0.32199806,-,8.84931469,4.78518534,13.19843388,0.25239679,0.39799652,231.30805969,0,68,2.62054515,20.3921566,1119,0.05396451,1.79251564,29.87526131,-,-,46.06715775,0.06424347,4.28800011,801.87536621,334,12.93193626,77.69015503,17,3.51420903,44,3.62594342,6.13652039,7.72413635,16.29554176,12.94616222,-,17.33480263,21.81959343,10.65600014,12,14.11764717,-,5.06164169,19.75602341,14.29842377,0.22947527,22.15462685,105,96.02400208,9.44799995,-9.57249069,13.80000019,-
