GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),Distance to empty (Estimated)(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sun Feb 04 16:25:09 GMT+05:30 2018,04-Feb-2018 16:25:08.400,77.59340161,12.86052189,1.72,10.72,823.722412109375,120.1,0.03627486,-0.21608683,0.18343832,0.89638799,-,3.090909,1.58139539,-,1.05173385,1.01841772,228.70619202,0,57,0.71539527,36.07843018,914,0.05682768,2.50905371,41.8175621,-,-,47.63773727,0.06765201,10.72000027,823.72241211,120.09999847,12.86052227,77.59339905,13,0.95936084,29,6.38166046,1.59419882,7.38329124,62.72613144,13.54381371,-,4.5033865,20.8567543,6.19199991,6,8.62745094,7.079144,1.87274528,53.39643478,5.29024076,0.09474847,13.04238319,189,99.875,89.35800171,-6.57788658,13.60000038,-
Sun Feb 04 16:25:14 GMT+05:30 2018,04-Feb-2018 16:25:13.400,77.59348206,12.86052528,1.96,13.936001,823.877685546875,133.2,-0.00510891,-0.19033822,0.18709825,0.85806996,-,3.15555549,1.63218391,-,1.34246743,0.98516423,228.54483032,0,57,0.68478411,49.80392075,1250,0.0585483,1.82523537,30.42058945,-,-,47.63458633,0.06970036,13.93600082,823.87768555,133.19999695,12.86052513,77.59348297,7,0.91831064,29,5.51143408,3.2871902,7.3793478,30.42048454,13.55105114,-,9.28584766,20.84561539,7.05599976,8,6.66666698,7.079144,1.91493475,52.22001266,5.40942049,0.1046243,13.05225849,194,104.91600037,89.35800171,-8.7534523,13.60000038,-
Sun Feb 04 16:25:19 GMT+05:30 2018,04-Feb-2018 16:25:18.400,77.59367605,12.86050642,1.93,15.008,819.50341796875,100.5,-0.10118167,-0.24543473,0.19594555,0.74183714,-,3.44897962,1.85714281,-,0.99965698,0.91244394,228.42912292,0,58,1.14412725,49.80392075,892,0.06110145,2.28073215,38.01220322,-,-,47.62990952,0.07273983,15.00800037,819.50341797,100.5,12.86050606,77.59367371,9,1.53429997,29,6.96181154,3.06913638,7.37623882,32.58177567,13.5567627,-,8.66987705,20.83683205,6.94799948,5,7.05882359,-,1.9849236,50.37872314,5.6071291,0.11289375,13.06052876,199,109.84100342,89.35800171,-8.02826405,13.80000019,-
Sun Feb 04 16:25:24 GMT+05:30 2018,04-Feb-2018 16:25:23.399,77.59378134,12.86063743,2.48,18.224,819.627685546875,56.5,0.03030671,-0.20833768,0.12242339,0.90120673,-,3.5,1.90217388,-,0.28700054,0.88547868,228.29133606,0,59,-,33.33333206,972,0.06257339,1.65289557,27.54825974,-,-,47.62721252,0.07449213,18.22400093,819.62768555,56.5,12.86063766,77.59378052,7,-,29,4.931283,3.6299305,7.37246513,27.54816437,13.56370163,-,10.25404072,20.82617188,8.9279995,7,6.27450991,-,2.02627206,49.35068893,5.72393227,0.1213893,13.06902409,204,114.85800171,89.35800171,-8.7534523,13.5,-
Sun Feb 04 16:25:29 GMT+05:30 2018,04-Feb-2018 16:25:28.401,77.59370801,12.86065527,1.4,21.44,818.955322265625,67.7,0.43390027,-0.14561488,0.0375528,1.32550061,-,3.75925922,2.11458325,-,0.6544252,0.84096229,228.13095093,0,59,-,27.05882454,1078,0.0649671,1.84653902,30.77565002,-,-,47.62282944,0.07734179,21.44000053,818.95532227,67.69999695,12.86065483,77.59370422,5,-,29,4.49617004,3.79080987,7.36804104,26.37903786,13.57184696,-,10.70850277,20.81367493,5.03999996,7,5.88235283,-,2.12534308,47.05024719,6.00379419,0.13118345,13.07881832,209,119.90399933,89.35800171,-9.76871681,13.89999962,-
Sun Feb 04 16:25:34 GMT+05:30 2018,04-Feb-2018 16:25:33.400,77.59372314,12.86074633,1.53,51.456,819.396240234375,68.9,0.03890866,-0.18661608,0.18374319,0.90499109,-,3.81818175,2.16494846,-,0.99309897,0.80928719,228.02482605,0,60,0.49695086,29.01960754,1282,0.06650363,1.62514341,27.08572388,-,-,47.62001419,0.07917099,51.45600128,819.39624023,68.90000153,12.86074638,77.59371948,4,0.66642207,29,3.77098107,4.30723715,7.36528635,23.21625519,13.57692242,-,12.16733646,20.80589294,5.5079999,8,6.27450991,-,2.19264245,45.60612106,6.19390535,0.14196317,13.0895977,214,124.94300079,89.35800171,-9.91375446,13.89999962,-
Sun Feb 04 16:25:37 GMT+05:30 2018,04-Feb-2018 16:25:38.393,77.59373488,12.86083233,2.62,52.528,819.488037109375,53.6,-0.1184129,0.10625312,0.53457397,0.59253591,-,4.11864424,2.40594053,-,0.44131929,0.75720692,227.88186646,0,60,0.5011453,26.27450943,1372,0.06906631,1.72129655,28.68827629,-,-,47.61532211,0.0822218,52.52799988,819.48803711,53.59999847,12.86083221,77.59373474,0,0.6720469,29,4.06105661,5.22852612,7.36181688,19.12545013,13.58332062,-,14.76984787,20.79609299,9.43199921,9,5.88235283,3.71832299,2.30706739,43.34416962,6.51713991,0.15377916,13.10141373,219,129.85600281,89.35800171,-10.63894272,14,-
Sun Feb 04 16:25:40 GMT+05:30 2018,04-Feb-2018 16:25:43.396,77.59374513,12.86096507,2.53,52.528,820.183349609375,53.5,-0.05858835,0.21095392,0.47105947,0.68692577,-,4.19999981,2.47058821,-,0.24238779,0.7338143,227.84259033,0,60,-,10.58823586,1007,0.07011871,1.7694447,29.49074364,-,-,47.61339569,0.08347467,52.52799988,820.18334961,53.5,12.86096478,77.59374237,0,-,29,4.35113192,5.08625317,7.36078119,19.660429,13.58523178,-,14.36794758,20.79316711,9.1079998,7,5.09803915,-,2.34677005,42.61087036,6.6292944,0.16373335,13.11136818,224,134.31599426,89.35800171,-10.34886742,13.80000019,-
Sun Feb 04 16:25:49 GMT+05:30 2018,04-Feb-2018 16:25:48.396,77.59381951,12.86115754,0.64,21.44,820.254638671875,64.4,-0.08405637,0.11503975,0.3871035,0.72176433,-,4.25396824,2.55238104,-,0.99915457,0.70095199,227.74232483,0,61,-,45.09804153,936,0.07254537,1.84610915,30.76848602,-,-,47.60894775,0.08636354,21.44000053,820.25463867,64.40000153,12.86115742,77.59381866,7,-,29,5.94654703,3.25002217,7.35739613,30.76837921,13.59148216,-,9.18085384,20.78360558,2.3039999,2,6.27450991,-,2.38260698,41.96995926,6.73052835,0.17099087,13.11862564,229,139.93600464,89.35800171,-8.7534523,13.39999962,-
Sun Feb 04 16:25:54 GMT+05:30 2018,04-Feb-2018 16:25:53.395,77.59377362,12.86119785,0.96,13.936001,821.35498046875,60.4,0.01280468,-0.09552064,0.40320998,0.82378042,-,4.25396824,2.52830195,-,∞,0.70093554,227.57991028,0,61,-,31.76470566,920,0.07447342,1.81348491,30.22474861,-,-,47.60541916,0.08865884,13.93600082,821.35498047,60.40000153,12.86119747,77.59377289,7,-,29,5.80150938,0,7.35440254,-,13.59701538,-,0,20.77514839,3.45599985,0,5.88235283,-,2.36376595,42.30449295,6.67730522,0.17099087,13.11862564,234,140.66099548,93.6740036,-8.89849091,13.60000038,-
Sun Feb 04 16:25:59 GMT+05:30 2018,04-Feb-2018 16:25:58.400,77.59374935,12.86121727,0.76,12.864,821.90673828125,73.5,-0.00193001,0.16806132,0.53042567,0.72817111,-,4.21538448,2.53703713,-,∞,0.72251618,227.54998779,0,62,1.05463433,43.52941132,1022,0.07676633,2.10170507,35.02841949,-,-,47.60121918,0.0913885,12.86400032,821.90673828,73.5,12.8612175,77.59375,9,1.41428792,29,5.94654703,0.47579587,7.35112238,210.16978455,13.6030817,-,1.34405613,20.76588249,2.73599982,7,7.05882359,16.20579338,2.33744311,42.78089905,6.60294676,0.17596698,13.12360191,239,144.61300659,94.43299866,-7.44811296,14,-
Sun Feb 04 16:26:04 GMT+05:30 2018,04-Feb-2018 16:26:03.399,77.59372335,12.86123756,0.42,13.936001,822.2515869140625,83.9,0.28699794,0.2538465,0.61273444,1.0024296,-,4.28358221,2.60909081,-,0.50682533,0.71517128,227.43681335,0,62,-,41.17647171,952,0.07866473,2.02336884,33.72281265,-,-,47.59774017,0.09364849,13.93600082,822.25158691,83.90000153,12.86123753,77.59372711,9,-,29,5.80150938,3.45951676,7.3493576,28.90517044,13.60634804,-,9.77264595,20.76089668,1.51199996,8,6.66666698,-,2.3520155,42.51583862,6.64411211,0.18541184,13.13304615,244,149.84700012,94.43299866,-8.89849091,14,-
Sun Feb 04 16:26:09 GMT+05:30 2018,04-Feb-2018 16:26:08.395,77.59372295,12.86139095,3.31,24.656,824.073486328125,4.2,-0.01590502,-0.05336065,0.35439897,0.81615257,-,4.73239422,2.94736838,-,1.06504142,0.71059614,227.20994568,0,63,1.84574831,42.35294342,2643,0.08370199,4.42313385,73.71890259,-,-,47.58851624,0.09964523,24.65600014,824.07348633,4.19999981,12.86139107,77.59371948,6,2.47518921,29,3.04579258,2.93904138,7.34321785,34.02399063,13.61772537,-,8.30237675,20.74355316,11.91599941,17,11.37254906,19.75709915,2.3699553,42.19401169,6.69478893,0.20562281,13.15325737,249,154.76199341,94.43299866,-7.44811296,14,-
Sun Feb 04 16:26:14 GMT+05:30 2018,04-Feb-2018 16:26:13.400,77.59370514,12.86155108,2.01,37.52,822.7156982421875,339.1,-0.38566586,0.24310781,0.25665405,0.40217125,-,4.875,3.05217385,-,0.19372107,0.66453767,227.12870789,0,63,-,0,1180,0.08593427,2.53360558,42.22675705,-,-,47.58442688,0.1023027,37.52000046,822.71569824,339.1000061,12.86155128,77.59370422,6,-,29,3.77098107,5.92031384,7.34257364,16.89064598,13.61891937,-,16.72405052,20.74173355,7.23599958,7,6.27450991,19.75709915,2.41378689,41.42781448,6.81860685,0.22048269,13.16811752,254,159.86300659,94.43299866,-11.50916958,13.60000038,-
Sun Feb 04 16:26:19 GMT+05:30 2018,04-Feb-2018 16:26:18.399,77.59369964,12.86167968,2.68,28.944,822.134765625,3.6,0.00407766,0.11430714,0.47343773,0.77765256,-,5.05194807,3.24166656,-,0.67954528,0.63989419,226.97879028,0,63,0.52866864,26.27450943,1328,0.08902188,1.91422355,31.90372467,-,-,47.5787735,0.10597844,28.94400024,822.13476562,3.5999999,12.86168003,77.59369659,8,0.70895636,29,4.931283,4.17916775,7.33781433,23.92771149,13.62775326,-,11.8055582,20.72828865,9.64799976,8,6.27450991,3.91949153,2.46448541,40.57557678,6.96182299,0.23166713,13.17930126,259,164.89700317,94.43299866,-9.62367916,13.89999962,-
Sun Feb 04 16:26:24 GMT+05:30 2018,04-Feb-2018 16:26:23.399,77.59376843,12.86182736,1.03,12.864,815.998779296875,357.4,0.01919598,-0.3871097,0.51767266,0.68753546,-,5.08974361,3.28099179,-,0.17064424,0.62414515,226.92739868,0,64,-,16.47058868,924,0.08984632,1.71269858,28.54497528,-,-,47.57726288,0.10695991,12.86400032,815.9987793,357.3999939,12.8618269,77.59376526,11,-,29,5.65647173,4.67090988,7.33660889,21.40865898,13.62999153,-,13.19466114,20.72488403,3.70799971,5,6.66666698,3.91949153,2.49044323,40.15266037,7.03515053,0.24058545,13.18822002,264,169.93600464,94.43299866,-10.78398132,13.39999962,-
Sun Feb 04 16:26:29 GMT+05:30 2018,04-Feb-2018 16:26:28.399,77.59374464,12.86188138,2.12,11.792,819.7650146484375,289.4,0.02656123,0.05317089,0.58900011,0.73866564,-,5.13414621,3.36800003,-,0.15901069,0.60432136,226.81735229,0,65,3.35610628,47.45098114,2171,0.0908653,0.60376573,10.06276226,-,-,47.57539749,0.10817298,11.79199982,819.76501465,289.3999939,12.86188126,77.59374237,12,4.50061274,29,10.73279285,2.49226403,7.33235741,40.12332535,13.63789558,-,7.04029417,20.71287346,7.63199949,16,10.58823586,-,2.49359751,40.10186768,7.04406071,0.25225601,13.19989014,269,174.88499451,94.43299866,-5.99773598,13.60000038,-
Sun Feb 04 16:26:34 GMT+05:30 2018,04-Feb-2018 16:26:33.394,77.59357396,12.8619078,3.07,10.72,815.3134765625,284.8,-0.11520194,0.0903286,0.54055464,0.59424376,-,5.30120468,3.49206352,-,0.66511744,0.61116481,226.62524414,0,65,-,49.80392075,1424,0.09683409,2.70933676,45.15561295,-,-,47.56446457,0.11527868,10.72000027,815.31347656,284.79998779,12.86190796,77.59357452,17,-,29,3.33586788,7.01266479,7.32987213,14.25961781,13.642519,-,19.80978775,20.70585442,11.05199909,9,11.37254906,42.68400955,2.54043317,39.36254883,7.1763649,0.27425283,13.22188759,274,179.86000061,94.43299866,-11.36413193,13.89999962,-
Sun Feb 04 16:26:39 GMT+05:30 2018,04-Feb-2018 16:26:38.396,77.59343356,12.86192321,4.91,10.72,810.917724609375,281.3,-0.10369042,0.75306553,0.38514987,-0.3955912,-,5.41176462,3.59375,-,0.90698898,0.58026856,226.563797,0,66,7.50445843,49.80392075,2990,0.099788,3.51075506,58.51258469,-,-,47.55905533,0.11879525,10.72000027,810.91772461,281.29998779,12.86192322,77.59343719,17,10.06364441,30,6.38166046,1.99383843,7.3264575,50.1534729,13.64887714,-,5.63231182,20.69620895,17.67599869,19,18.8235302,26.08143806,2.56243277,39.02460098,7.23851061,0.28887394,13.23650837,279,184.59199524,94.43299866,-6.28781128,13.80000019,-
Sun Feb 04 16:26:44 GMT+05:30 2018,04-Feb-2018 16:26:43.400,77.59312366,12.86190936,2.95,9.648001,814.117919921875,267.2,-0.18211176,0.79577613,-0.01876473,-0.28674206,-,5.74712658,3.84615374,-,0.22550085,0.56059331,226.46961975,0,66,-,0,1170,0.10206495,3.1316843,52.1947403,-,-,47.55488586,0.1215059,9.64800072,814.11791992,267.20001221,12.86190891,77.59312439,21,-,30,4.78624535,6.7055397,7.32617807,14.91273212,13.64939785,-,18.94220352,20.6954174,10.61999989,7,7.05882359,-,2.6074667,38.35060501,7.36572504,0.30956921,13.25720406,284,189.84700012,94.43299866,-11.50916958,13.89999962,-
Sun Feb 04 16:26:49 GMT+05:30 2018,04-Feb-2018 16:26:48.400,77.59299423,12.86191011,3.68,9.648001,816.201171875,267.2,0.22982505,1.10359299,-0.25983337,-0.57540071,-,5.93406582,4.02985096,-,0.10091545,0.53346264,226.39221191,0,66,5.41191626,49.80392075,2899,0.10321738,0.74181074,12.36351204,-,-,47.55277252,0.12287784,9.64800072,816.20117188,267.20001221,12.86190987,77.59299469,25,7.25749922,30,3.19083023,2.99206638,7.32232857,33.42102432,13.6565733,-,8.45216465,20.68454361,13.24800014,20,17.25490189,23.95225716,2.61687374,38.21274185,7.3922987,0.32783949,13.27547359,289,194.60800171,94.43299866,-6.86796188,13.89999962,-
Sun Feb 04 16:26:54 GMT+05:30 2018,04-Feb-2018 16:26:53.395,77.59285271,12.8619073,2.64,9.648001,819.255615234375,271.8,0.08558019,0.90017205,0.18002103,-0.67875916,-,6.06521749,4.13333321,-,0.24278635,0.51624572,226.30615234,0,67,-,0,1522,0.10617495,2.79437828,46.57297134,-,-,47.54735565,0.12639876,9.64800072,819.25561523,271.79998779,12.86190701,77.59284973,24,-,30,5.94654703,6.44139194,7.32193232,15.52427197,13.65731239,-,18.19602203,20.6834259,9.50399971,12,6.66666698,23.95225716,2.65713191,37.63378143,7.50602245,0.34550518,13.29313946,294,199.75700378,94.43299866,-11.65420723,13.80000019,-
Sun Feb 04 16:26:59 GMT+05:30 2018,04-Feb-2018 16:26:58.400,77.59267273,12.86190284,3.52,9.648001,820.83984375,265.0,-0.09016667,0.77643436,0.05201209,-0.57082462,-,6.44791651,4.45323753,-,0.51594841,0.50827765,226.12617493,0,68,1.19805527,0,1841,0.11133994,2.53781652,42.29694366,-,-,47.53789902,0.13254756,9.64800072,820.83984375,265,12.86190319,77.59267426,23,1.60661852,30,3.04579258,6.69855547,7.31768322,14.92828178,13.66524315,-,18.922472,20.67142105,12.67199993,12,6.66666698,4.3482852,2.7034142,36.98949432,7.6367631,0.36705363,13.31468868,299,204.79899597,94.43299866,-11.50916958,13.89999962,-
Sun Feb 04 16:27:04 GMT+05:30 2018,04-Feb-2018 16:27:03.400,77.59250516,12.86191194,2.26,9.648001,819.286865234375,272.2,-0.04137012,0.77435941,0.21046707,-0.62384617,-,6.48453617,4.49285698,-,0.89859712,0.49431276,226.08592224,0,68,2.42207813,3.52941179,1509,0.1132299,2.15104556,35.8507576,-,-,47.53443527,0.13479751,9.64800072,819.28686523,272.20001221,12.86191177,77.59250641,25,3.24806023,30,5.65647173,4.64882135,7.31599426,21.51037979,13.6683979,-,13.13226414,20.66665077,8.13599968,11,5.09803915,4.3482852,2.75806594,36.25653839,7.79114676,0.37986964,13.32750416,304,209.79699707,94.43299866,-10.49390602,13.89999962,-
Sun Feb 04 16:27:09 GMT+05:30 2018,04-Feb-2018 16:27:08.396,77.59233319,12.86195985,3.85,10.72,819.973876953125,285.8,0.15147312,1.06173635,0.34811503,-0.37661648,-,6.71999979,4.69930077,-,1.25992584,0.49928626,225.9331665,0,69,5.46192122,30.19607925,1030,0.11895997,4.68229198,78.03820038,-,-,47.52394104,0.14161903,10.72000027,819.97387695,285.79998779,12.86195946,77.59233093,27,7.32455683,30,4.6412077,2.98993659,7.31192303,33.44482803,13.67600822,-,8.44614887,20.65514946,13.85999966,12,7.05882359,20.153162,2.75843263,36.25171661,7.79218292,0.40043715,13.34807205,309,214.74000549,94.43299866,-7.44811296,13.80000019,-
Sun Feb 04 16:27:14 GMT+05:30 2018,04-Feb-2018 16:27:13.396,77.59220059,12.86197193,1.9,9.648001,819.2490234375,277.5,-0.05830238,0.10137217,0.77362835,0.42669886,-,6.75247526,4.73611116,-,0.33662105,0.49172258,225.83921814,0,69,0.64265668,20,1088,0.12287118,3.78125429,63.02090454,-,-,47.51677704,0.14627522,9.64800072,819.24902344,277.5,12.86197186,77.59220123,27,0.86181682,30,3.48090577,2.64457917,7.30983114,37.81241226,13.6799221,-,7.47056246,20.64924049,6.83999968,6,5.88235283,20.153162,2.75732732,36.26625061,7.78906012,0.4143627,13.3619976,314,219.772995,94.43299866,-4.11224461,13.89999962,-
Sun Feb 04 16:27:19 GMT+05:30 2018,04-Feb-2018 16:27:18.400,77.59211097,12.86201228,2.61,9.648001,821.946044921875,289.1,-0.04471032,0.45379108,0.30943143,-0.88120484,-,6.77669907,4.7808218,-,0.06121456,0.47352162,225.69898987,0,70,0.97407347,44.70588303,1456,0.12354641,0.42916867,7.15281105,-,-,47.51554108,0.14707908,9.64800072,821.94604492,289.1000061,12.86201191,77.59210968,23,1.30625403,30,7.68700027,5.41822863,7.30672741,18.45583153,13.68573284,-,15.30573082,20.64047241,9.39599895,10,6.66666698,12.08459187,2.77803969,35.99585724,7.84756994,0.42669785,13.37433243,319,224.94200134,94.43299866,-10.92901802,13.89999962,-
Sun Feb 04 16:27:24 GMT+05:30 2018,04-Feb-2018 16:27:23.399,77.59191164,12.86207233,4.85,10.72,818.883544921875,286.3,1.11427402,1.5145849,1.05197608,-1.13270581,-,6.85576916,4.85034037,-,0.59287113,0.47542459,225.65106201,0,70,7.51579857,49.80392075,1644,0.12605277,4.50566483,75.09441376,-,-,47.510952,0.15006283,10.72000027,818.88354492,286.29998779,12.86207199,77.59191132,22,10.0788517,30,3.19083023,2.21938992,7.30445004,45.05649185,13.68999958,-,6.26946259,20.63404083,17.45999908,20,45.88235474,28.62814522,2.77276945,36.06427383,7.83268213,0.44851425,13.39614868,324,229.60400391,94.43299866,-5.27254677,13.80000019,-
Sun Feb 04 16:27:29 GMT+05:30 2018,04-Feb-2018 16:27:28.400,77.59155505,12.86214643,7.11,10.72,816.69775390625,286.9,-0.085887,0.61425877,0.42377278,-0.62738478,-,7.38888884,5.2847681,-,0.74569094,0.47078067,225.46640015,0,71,7.19063091,49.80392075,2405,0.13379958,5.72267962,95.37799072,-,-,47.49676132,0.15928523,10.72000027,816.69775391,286.8999939,12.86214638,77.59155273,21,9.64279461,30,8.41218853,3.66954589,7.30130339,27.25076294,13.69589996,-,10.36594868,20.62515068,25.59600067,30,22.35294151,36.87281418,2.79153848,35.82179642,7.88570166,0.48389417,13.43152905,329,234.88499451,94.43299866,-4.40232086,13.89999962,-
Sun Feb 04 16:27:34 GMT+05:30 2018,04-Feb-2018 16:27:33.401,77.59121973,12.86222505,5.75,10.72,818.3909912109375,270.0,0.06770827,0.74763554,0.24024114,-0.82287461,-,7.59633017,5.44736862,-,0.15244383,0.45205614,225.38902283,0,72,-,15.29411793,1840,0.13722216,2.615942,43.59903336,-,-,47.49049377,0.16335973,10.72000027,818.39099121,270,12.86222458,77.59121704,24,-,30,3.19083023,11.4679451,7.30324793,8.71977711,13.69225407,-,32.39532471,20.63064384,20.69999886,21,7.45098066,11.61756516,2.91309118,34.32708359,8.22907162,0.51891804,13.46655273,334,239.82200623,94.43299866,-11.36413193,13.89999962,-
Sun Feb 04 16:27:39 GMT+05:30 2018,04-Feb-2018 16:27:38.400,77.59091301,12.86220757,5.91,10.72,820.52001953125,274.1,0.22319381,0.96179521,0.2530548,-0.81140327,-,7.95535707,5.74838686,-,0.2146734,0.43812168,225.3396759,0,72,1.32398105,30.98039246,1641,0.14406307,2.96848273,49.47471237,-,-,47.47796631,0.17150366,10.72000027,820.52001953,274.1000061,12.86220741,77.59091187,26,1.7754879,30,3.19083023,7.07419825,7.30161238,14.13558292,13.69532013,-,19.98361015,20.62602425,21.27599907,21,11.76470566,7.1146965,2.95878434,33.79695892,8.35814762,0.54554904,13.49318314,339,244.59700012,94.43299866,-9.47864151,13.80000019,-
Sun Feb 04 16:27:44 GMT+05:30 2018,04-Feb-2018 16:27:43.400,77.5907166,12.86221595,2.83,10.72,818.592529296875,269.8,0.01173722,0.76557434,0.36727327,-0.64947194,-,8.1315794,5.90445852,-,0.07888719,0.42526171,225.32818604,0,73,-,14.90196133,921,0.14502613,1.79688609,29.94810104,-,-,47.4762001,0.17265017,10.72000027,818.5925293,269.79998779,12.862216,77.5907135,27,-,30,5.07632065,10.57366371,7.30307245,9.45726299,13.69258213,-,29.8691082,20.63014793,10.18799973,5,5.88235283,7.1146965,3.02617264,33.04435349,8.54851055,0.56684923,13.51448345,344,249.92599487,94.43299866,-11.36413193,13.80000019,-
Sun Feb 04 16:27:49 GMT+05:30 2018,04-Feb-2018 16:27:48.399,77.5907013,12.86224987,0.39,10.72,817.800048828125,270.5,0.00644998,0.65672362,0.5026021,-0.67302269,-,7.86666679,5.75609779,-,0.06742558,0.41333809,225.28234863,0,74,0.0570955,49.80392075,934,0.14581874,0.43566456,7.26107597,-,-,47.47475052,0.17359374,10.72000027,817.80004883,270.5,12.86225033,77.59069824,19,0.07656633,30,10.44271755,0,7.30019569,-,13.69797802,-,0,20.62202072,1.40399992,0,5.49019623,0.58877987,3.00890994,33.23393631,8.49974537,0.56775063,13.51538467,349,251.70300293,97.65299988,-8.60841465,13.80000019,-
Sun Feb 04 16:27:54 GMT+05:30 2018,04-Feb-2018 16:27:53.399,77.5907238,12.86227236,0.3,9.648001,821.235107421875,271.1,-0.02636409,0.773871,0.2320658,-0.64276022,-,7.80991745,5.72727251,-,∞,0.41967607,225.25335693,0,75,-,49.80392075,598,0.14805467,1.12912977,18.81883049,-,-,47.47065353,0.17625557,9.64800072,821.23510742,271.1000061,12.86227226,77.59072113,16,-,30,13.05339622,0.88562238,7.29718351,112.91259766,13.70363235,-,2.5017581,20.61351204,1.08000004,1,5.09803915,0.58877987,2.98953748,33.44929504,8.44502163,0.56780756,13.51544189,354,253.4980011,100.73799896,-9.33360291,12.89999962,-
Sun Feb 04 16:27:59 GMT+05:30 2018,04-Feb-2018 16:27:58.399,77.59072682,12.86227363,0.53,10.72,816.58935546875,221.0,-0.07692055,0.79266375,0.44927567,-0.24604572,-,7.80991745,5.65868282,-,76.72396088,0.42732555,225.14161682,0,75,-,0,0,0.15076838,2.56228733,42.70478821,-,-,47.46568298,0.17948619,10.72000027,816.58935547,221,12.86227322,77.59072876,20,-,30,13.05339622,0,7.29702902,-,13.70392323,-,0,20.61307526,1.90799987,0,8.62745094,-,2.98833108,33.46279907,8.4416132,0.56780756,13.51544189,359,253.4980011,105.53199768,-1.64660358,11.80000019,-
Sun Feb 04 16:28:04 GMT+05:30 2018,04-Feb-2018 16:28:03.399,77.59067799,12.86225105,0.77,11.792,813.599365234375,248.3,0.00086353,0.54769254,0.15677355,0.72249538,-,7.80991745,5.65868282,-,76.72396088,0.42732555,225.14161682,0,75,-,0,0,0.15076838,2.56228733,42.70478821,-,-,47.46568298,0.17948619,11.79199982,813.59936523,248.30000305,12.86225128,77.59067535,22,-,30,13.05339622,0,7.29702902,-,13.70392323,-,0,20.61307526,2.77199984,0,8.62745094,-,2.98833108,33.46279907,8.4416132,0.56780756,13.51544189,364,253.4980011,110.52400208,-1.64660358,11.39999962,-
Sun Feb 04 16:28:09 GMT+05:30 2018,04-Feb-2018 16:28:08.395,77.59065875,12.86224599,0.51,10.72,817.3583984375,255.2,-0.00952167,0.47508493,0.14493828,0.75654221,-,7.80991745,5.65868282,-,76.72396088,0.42732555,225.14161682,0,75,-,0,0,0.15076838,2.56228733,42.70478821,-,-,47.46568298,0.17948619,10.72000027,817.35839844,255.19999695,12.86224556,77.5906601,21,-,30,13.05339622,0,7.29702902,-,13.70392323,-,0,20.61307526,1.83599997,0,8.62745094,-,2.98833108,33.46279907,8.4416132,0.56780756,13.51544189,369,253.4980011,115.52400208,-1.64660358,11.39999962,-
Sun Feb 04 16:28:14 GMT+05:30 2018,04-Feb-2018 16:28:13.402,77.59064748,12.86226145,0.0,9.648001,818.5142822265625,0.0,-0.01925314,0.4837487,0.14121611,0.74098325,-,7.80991745,5.65868282,-,76.72396088,0.42732555,225.14161682,0,75,0.00260171,0,0,0.15076838,2.56228733,42.70478821,-,-,47.46568298,0.17948619,9.64800072,818.51428223,0,12.86226177,77.59064484,18,0.00348895,30,13.05339622,0,7.29702902,-,13.70392323,-,0,20.61307526,0,0,8.62745094,-,2.98833108,33.46279907,8.4416132,0.56780756,13.51544189,374,253.4980011,120.52500153,-1.64660358,11.39999962,-
